dau1_pt,dau1_eta,dau1_iso,dau1_mass,dau1_tauIdVSjet,dau2_pt,dau2_eta,dau2_iso,dau2_mass,dau2_tauIdVSjet,bjet1_pt,bjet1_eta,bjet1_mass,bjet1_pNet,bjet2_pt,bjet2_eta,bjet2_mass,bjet2_pNet,pNet_sum,cat
55.39287567138672,1.03955078125,-1.0,0.530875027179718,8,40.93796920776367,1.41943359375,-1.0,1.4888525009155273,8,115.5,0.03658294677734375,13.8984375,0.99951171875,93.4375,-0.16302490234375,7.671875,0.275146484375,1.274658203125,Both
58.37260437011719,-0.158935546875,-1.0,0.8408203125,5,162.1076202392578,-0.6351318359375,-1.0,1.1416015625,5,144.5,-0.7117919921875,11.7265625,0.99658203125,101.3125,-0.3126220703125,12.234375,0.99609375,1.99267578125,DiTau
49.18430709838867,1.06201171875,-1.0,0.13324767351150513,3,53.187835693359375,0.5345458984375,-1.0,1.2739160060882568,2,101.25,0.110260009765625,10.1796875,0.99951171875,30.125,0.8292236328125,5.16015625,0.9990234375,1.99853515625,QuadJet
67.01216888427734,-1.50390625,-1.0,0.13324767351150513,8,56.76921844482422,-0.3160400390625,-1.0,1.160562515258789,4,136.75,-0.024959564208984375,14.828125,0.99072265625,39.40625,0.5982666015625,4.94140625,0.99951171875,1.990234375,QuadJet
49.0106315612793,-0.24224853515625,-1.0,0.6015937328338623,8,52.806182861328125,0.7928466796875,-1.0,0.5066562294960022,7,139.875,-1.906005859375,20.1875,0.9990234375,61.4375,-0.77685546875,7.77734375,0.9912109375,1.990234375,Both
85.00341033935547,-0.773193359375,-1.0,0.7100937366485596,8,192.04957580566406,-0.879150390625,-1.0,0.1395263671875,7,367.0,-0.521240234375,22.265625,0.9990234375,72.5625,-0.13433837890625,6.26171875,0.998046875,1.9970703125,Both
48.768211364746094,0.0463104248046875,-1.0,1.492843747138977,3,41.032676696777344,-0.45220947265625,-1.0,0.13324767351150513,3,126.3125,-0.2718505859375,11.0390625,0.79541015625,42.21875,0.258056640625,6.33984375,0.978515625,1.77392578125,QuadJet
112.37663269042969,0.510986328125,-1.0,1.140439510345459,8,38.988609313964844,0.8326416015625,-1.0,0.8293212652206421,8,118.625,0.791748046875,10.359375,0.301025390625,81.0625,0.99462890625,7.33203125,0.7900390625,1.091064453125,Both
39.47425079345703,0.159423828125,-1.0,0.7028281092643738,8,84.88861083984375,0.39666748046875,-1.0,0.7759687304496765,8,145.25,-0.28607177734375,15.015625,0.440673828125,108.4375,0.5079345703125,17.09375,0.7099609375,1.150634765625,QuadJet
56.7128791809082,0.25482177734375,-1.0,0.13324767351150513,8,82.65150451660156,0.569580078125,-1.0,0.8253750205039978,8,145.75,-0.157257080078125,11.375,0.9619140625,23.671875,-0.630615234375,3.091796875,0.7333984375,1.6953125,DiTau
69.43289184570312,-0.340576171875,-1.0,0.13324767351150513,8,38.21741485595703,0.912353515625,-1.0,0.6805468797683716,8,170.5,1.890625,19.40625,0.99853515625,75.4375,1.8984375,15.5390625,0.97900390625,1.9775390625,QuadJet
95.04635620117188,0.298828125,-1.0,1.2573456764221191,8,140.5237579345703,0.10443115234375,-1.0,0.5986328125,8,166.0,-0.5946044921875,19.796875,0.998046875,33.59375,-1.373779296875,5.32421875,0.99853515625,1.99658203125,QuadJet
153.2848663330078,0.67236328125,-1.0,0.822265625,8,165.92984008789062,0.111297607421875,-1.0,1.173828125,7,421.5,0.27197265625,20.453125,0.99951171875,27.703125,-0.1339111328125,6.88671875,0.99560546875,1.9951171875,DiTau
132.05987548828125,1.196533203125,-1.0,0.13324767351150513,8,92.29271697998047,0.31689453125,-1.0,0.13324767351150513,8,125.625,1.00927734375,15.2421875,0.9951171875,56.65625,-0.31048583984375,7.9453125,0.998046875,1.9931640625,DiTau
51.130401611328125,-1.642822265625,-1.0,0.13324767351150513,8,50.757530212402344,-0.230438232421875,-1.0,1.1024374961853027,0,59.375,-0.7147216796875,9.1484375,0.9990234375,39.6875,-0.7041015625,6.02734375,0.376708984375,1.375732421875,QuadJet
80.97372436523438,-0.169586181640625,-1.0,0.13324767351150513,8,102.18354797363281,-0.5357666015625,-1.0,1.4271767139434814,0,-1,-20,-1,-1,-1,-20,-1,-1,-1,DiTau
187.5244140625,-1.09814453125,-1.0,0.49658203125,8,79.44312286376953,-1.564697265625,-1.0,0.98974609375,0,151.25,-1.107421875,16.0625,0.99755859375,56.84375,0.0532684326171875,6.7890625,0.3994140625,1.39697265625,Both
234.66722106933594,0.41998291015625,-1.0,0.78662109375,8,51.48387908935547,0.8812255859375,-1.0,0.8355468511581421,8,217.875,-0.49285888671875,19.875,0.9287109375,212.25,-0.020915985107421875,14.84375,0.75048828125,1.67919921875,Both
57.68967819213867,-1.177490234375,-1.0,0.629687488079071,8,58.711036682128906,-1.759033203125,-1.0,1.3914228677749634,5,88.5625,-1.935791015625,12.6484375,0.81787109375,50.4375,-0.6014404296875,6.0546875,0.9990234375,1.81689453125,DiTau
95.68482208251953,-0.3812255859375,-1.0,0.13324767351150513,8,27.802841186523438,-1.3505859375,-1.0,0.8539531230926514,8,201.25,-0.6444091796875,17.796875,0.99853515625,31.5,0.1116485595703125,3.51171875,0.9990234375,1.99755859375,QuadJet
23.95925521850586,-0.4019775390625,-1.0,1.0537109375,1,92.02880859375,-0.397705078125,-1.0,0.424560546875,1,65.1875,0.015523910522460938,10.0859375,0.98828125,40.09375,-0.8804931640625,4.4921875,0.99755859375,1.98583984375,QuadJet
124.72150421142578,0.917724609375,-1.0,0.13324767351150513,5,77.62580871582031,0.20843505859375,-1.0,0.13324767351150513,0,183.875,0.3995361328125,17.484375,0.8564453125,169.625,-0.18536376953125,13.59375,0.9990234375,1.85546875,Both
40.633949279785156,1.850341796875,-1.0,0.7551406025886536,5,28.08759880065918,-0.960693359375,-1.0,1.4248046875,1,88.0625,1.42041015625,12.0546875,0.99609375,52.28125,0.237579345703125,4.6953125,0.99951171875,1.99560546875,QuadJet
58.29697799682617,-1.7939453125,-1.0,0.3981562554836273,8,124.10987854003906,-1.078125,-1.0,1.4003612995147705,3,211.875,-0.5726318359375,30.03125,0.9970703125,66.3125,0.0221710205078125,7.15234375,0.99365234375,1.99072265625,Both
96.27906036376953,-0.0012466907501220703,-1.0,1.219936490058899,8,60.91495132446289,0.4754638671875,-1.0,0.30055469274520874,8,263.25,-0.38922119140625,28.546875,0.99951171875,23.9375,0.6090087890625,4.0859375,0.53955078125,1.5390625,DiTau
43.38727569580078,-0.690673828125,-1.0,0.8738124966621399,8,162.15170288085938,-0.6351318359375,-1.0,1.0263671875,8,147.125,-1.725830078125,18.09375,0.98095703125,55.5,2.41015625,10.25,0.509765625,1.49072265625,DiTau
136.92562866210938,0.49542236328125,-1.0,0.6650468707084656,6,63.74099349975586,-0.4796142578125,-1.0,0.47444531321525574,3,147.5,-1.0185546875,12.109375,0.998046875,102.125,-0.9774169921875,9.78125,0.380615234375,1.378662109375,Both
55.695980072021484,0.19061279296875,-1.0,1.0648682117462158,8,110.02436828613281,1.082275390625,-1.0,0.50830078125,0,326.25,1.689208984375,55.3125,0.99560546875,25.03125,0.30987548828125,4.29296875,0.406494140625,1.402099609375,DiTau
54.41464614868164,0.8758544921875,-1.0,1.0559375286102295,8,104.83344268798828,-0.082244873046875,-1.0,0.5556640625,2,98.375,-0.3671875,9.4140625,0.9873046875,40.71875,-0.223724365234375,5.89453125,0.88232421875,1.86962890625,Both
72.25885772705078,0.2054443359375,-1.0,0.8403906226158142,8,41.88915252685547,-0.5318603515625,-1.0,1.0094374418258667,5,227.5,0.13665771484375,17.625,0.99951171875,197.75,-0.39825439453125,17.75,0.998046875,1.99755859375,Both
76.80091094970703,0.44696044921875,-1.0,0.6849062442779541,8,25.476892471313477,1.144287109375,-1.0,1.580124020576477,3,89.0,-1.904052734375,9.9296875,0.99951171875,72.125,-1.783203125,7.51171875,0.99951171875,1.9990234375,QuadJet
123.12617492675781,1.408935546875,-1.0,0.9362968802452087,8,45.86825180053711,1.19775390625,-1.0,0.13324767351150513,8,179.375,-0.31463623046875,8.1328125,0.99609375,67.0625,0.36712646484375,10.9609375,0.454833984375,1.450927734375,DiTau
40.637516021728516,0.33465576171875,-1.0,0.818109393119812,8,91.83274841308594,0.984619140625,-1.0,1.129562497138977,6,137.875,0.927978515625,10.890625,0.99658203125,50.875,-0.38580322265625,9.203125,0.98779296875,1.984375,DiTau
53.983863830566406,0.46533203125,-1.0,0.5817343592643738,8,59.58333969116211,0.35394287109375,-1.0,0.9658437371253967,7,123.3125,0.00740814208984375,27.109375,0.92236328125,21.28125,0.0408935546875,5.44140625,0.8232421875,1.74560546875,Both
127.58091735839844,0.6182861328125,-1.0,1.1522167921066284,8,94.212890625,0.177947998046875,-1.0,1.476835012435913,6,118.8125,0.029109954833984375,11.2265625,0.9970703125,84.3125,-0.5743408203125,10.21875,0.9990234375,1.99609375,Both
55.09379959106445,-0.77783203125,-1.0,1.231713891029358,8,69.94669342041016,0.677734375,-1.0,0.9367812275886536,8,108.4375,0.2052001953125,20.546875,0.99853515625,81.1875,-0.7432861328125,11.4921875,0.857421875,1.85595703125,Both
52.34088897705078,-0.951171875,-1.0,1.3087812662124634,8,134.71568298339844,0.0841522216796875,-1.0,0.4020312428474426,1,149.375,0.29052734375,18.578125,0.69384765625,57.59375,0.714599609375,8.2890625,0.99951171875,1.693359375,QuadJet
41.98255920410156,-0.87939453125,-1.0,0.13324767351150513,7,70.92234802246094,-0.5396728515625,-1.0,0.9306640625,4,117.0625,-0.6922607421875,14.6015625,0.927734375,93.875,-0.822998046875,12.1015625,0.82763671875,1.75537109375,Both
175.74705505371094,0.83349609375,-1.0,1.1123046875,8,96.87899780273438,0.8922119140625,-1.0,0.13324767351150513,8,-1,-20,-1,-1,-1,-20,-1,-1,-1,DiTau
88.09085083007812,0.426025390625,-1.0,0.8214697241783142,8,35.0417594909668,-0.0679931640625,-1.0,1.2633047103881836,3,90.875,0.9200439453125,9.265625,0.99951171875,75.0625,2.224609375,11.8984375,0.986328125,1.98583984375,Both
83.3678207397461,0.0754852294921875,-1.0,1.0805712938308716,8,40.28297805786133,1.243896484375,-1.0,0.8951249718666077,8,157.75,-0.7974853515625,12.125,0.71337890625,20.359375,-1.1552734375,3.90625,0.9462890625,1.65966796875,DiTau
39.142032623291016,-0.6292724609375,-1.0,0.13324767351150513,8,43.03254318237305,0.599609375,-1.0,1.6188573837280273,5,128.25,0.46795654296875,16.5625,0.99951171875,91.75,-0.1851806640625,13.359375,0.58349609375,1.5830078125,QuadJet
52.922019958496094,0.7176513671875,-1.0,0.5962656140327454,8,64.1230697631836,1.476806640625,-1.0,4.237812519073486,0,151.625,1.813232421875,21.59375,0.9990234375,26.65625,2.4482421875,5.52734375,0.90771484375,1.90673828125,DiTau
60.902915954589844,-1.837646484375,-1.0,0.5119843482971191,8,135.6005859375,-1.3095703125,-1.0,0.94482421875,4,149.75,-0.21441650390625,10.65625,0.9287109375,26.34375,-0.7489013671875,4.31640625,0.9853515625,1.9140625,DiTau
80.34105682373047,-1.362060546875,-1.0,0.999750018119812,8,41.61192321777344,-0.266357421875,-1.0,0.13324767351150513,5,129.875,-1.76318359375,20.0,0.58642578125,103.125,-0.865966796875,9.890625,0.99609375,1.58251953125,Both
59.17760467529297,0.8763427734375,-1.0,0.7667656540870667,8,52.11989212036133,0.71875,-1.0,0.13324767351150513,8,404.75,-0.25579833984375,26.09375,0.740234375,165.125,-0.66650390625,14.390625,0.72802734375,1.46826171875,Both
58.354557037353516,1.5947265625,-1.0,0.7972812652587891,8,118.29017639160156,0.788330078125,-1.0,0.5022968649864197,4,152.0,1.945556640625,30.109375,0.9951171875,90.9375,1.102783203125,18.078125,0.99755859375,1.99267578125,Both
42.210235595703125,1.04150390625,-1.0,0.5802812576293945,8,62.83534622192383,0.231109619140625,-1.0,0.8514038324356079,8,185.5,1.157470703125,15.609375,0.998046875,29.5625,2.3056640625,5.36328125,0.95947265625,1.95751953125,DiTau
42.15507125854492,-0.156707763671875,-1.0,0.9362968802452087,8,36.124691009521484,0.796142578125,-1.0,0.5289375185966492,4,142.5,0.856689453125,15.59375,0.99951171875,78.875,1.418212890625,10.0,0.30517578125,1.3046875,Both
136.97215270996094,-0.40826416015625,-1.0,1.2621387243270874,8,129.5778045654297,0.33868408203125,-1.0,0.4802578091621399,8,171.625,-1.652099609375,26.390625,0.99560546875,47.46875,-1.890625,7.00390625,0.69189453125,1.6875,Both
43.236087799072266,0.0645904541015625,-1.0,0.6306562423706055,1,45.7020149230957,0.31414794921875,-1.0,0.7299531102180481,1,29.40625,0.820068359375,6.41015625,0.99755859375,22.578125,1.200439453125,3.54296875,0.417236328125,1.414794921875,DiTau
93.9366455078125,-0.9913330078125,-1.0,1.0224609375,4,72.32394409179688,-1.65185546875,-1.0,0.9436596632003784,2,182.0,-0.5841064453125,29.203125,0.7021484375,149.125,-1.211181640625,18.4375,0.9990234375,1.701171875,QuadJet
125.4060287475586,-0.630126953125,-1.0,0.13324767351150513,8,97.26797485351562,-1.30859375,-1.0,1.1944687366485596,8,210.25,-0.0892181396484375,19.515625,0.8046875,109.0625,-0.8607177734375,13.875,0.99853515625,1.80322265625,Both
177.27919006347656,-0.1213226318359375,-1.0,0.1395263671875,8,96.24500274658203,0.0244140625,-1.0,1.226806640625,5,-1,-20,-1,-1,-1,-20,-1,-1,-1,DiTau
134.4962158203125,0.7867431640625,-1.0,0.8680883646011353,8,149.73654174804688,0.7822265625,-1.0,1.2958984375,0,181.125,0.7008056640625,24.953125,0.9990234375,53.65625,0.9111328125,7.8984375,0.99169921875,1.99072265625,Both
163.19705200195312,-1.07275390625,-1.0,0.1395263671875,8,53.81544876098633,-0.43109130859375,-1.0,0.7260781526565552,8,-1,-20,-1,-1,-1,-20,-1,-1,-1,DiTau
39.359683990478516,0.5367431640625,-1.0,1.1218124628067017,8,92.25164031982422,-0.0965118408203125,-1.0,0.8050312399864197,8,115.9375,0.44403076171875,15.8046875,0.9990234375,56.125,1.78125,9.046875,0.9267578125,1.92578125,Both
72.2759780883789,0.9581298828125,-1.0,0.8127812743186951,8,113.39508056640625,0.188323974609375,-1.0,0.5274843573570251,4,270.5,0.25848388671875,32.4375,0.9951171875,39.53125,-0.837890625,6.03515625,0.99951171875,1.99462890625,Both
65.73798370361328,2.1552734375,-1.0,0.8442656397819519,8,66.20372009277344,0.9652099609375,-1.0,0.6572265625,0,94.5,0.13873291015625,5.1171875,0.99951171875,37.28125,1.43994140625,5.1171875,0.99755859375,1.9970703125,QuadJet
66.97216796875,0.668212890625,-1.0,0.7866250276565552,8,135.87716674804688,0.6358642578125,-1.0,0.7222031354904175,8,-1,-20,-1,-1,-1,-20,-1,-1,-1,DiTau
186.66029357910156,1.247314453125,-1.0,1.5048828125,8,58.62899398803711,1.49365234375,-1.0,1.140439510345459,6,205.75,1.82958984375,16.65625,0.99365234375,52.78125,0.810302734375,7.45703125,0.9990234375,1.99267578125,QuadJet
164.72528076171875,-0.9195556640625,-1.0,1.3115234375,8,49.152496337890625,-1.0263671875,-1.0,0.13324767351150513,7,126.4375,-1.227294921875,14.703125,0.9990234375,42.15625,-1.923095703125,6.05078125,0.98828125,1.9873046875,Both
50.47977828979492,-0.11590576171875,-1.0,0.13324767351150513,8,102.62091827392578,0.6807861328125,-1.0,0.830078125,5,194.0,1.442626953125,18.15625,0.630859375,31.03125,0.5120849609375,3.994140625,0.99853515625,1.62939453125,Both
49.2509651184082,0.990234375,-1.0,0.8699374794960022,8,45.981143951416016,-0.00743865966796875,-1.0,0.5478281378746033,8,158.375,-0.49432373046875,13.65625,0.98291015625,51.78125,-1.6787109375,6.546875,0.90234375,1.88525390625,Both
88.60034942626953,-1.083984375,-1.0,1.0000927448272705,8,165.1074676513672,-0.9830322265625,-1.0,1.32421875,8,367.75,-0.2723388671875,23.9375,0.91015625,41.75,-0.00344085693359375,7.78515625,0.75634765625,1.66650390625,DiTau
115.38256072998047,0.868408203125,-1.0,1.1885303258895874,8,49.068172454833984,0.5057373046875,-1.0,1.3465429544448853,6,51.28125,-0.18194580078125,8.4375,0.9990234375,41.84375,1.123046875,7.51171875,0.5517578125,1.55078125,DiTau
50.996063232421875,0.6319580078125,-1.0,0.13324767351150513,7,89.23896789550781,0.6085205078125,-1.0,0.5226406455039978,7,-1,-20,-1,-1,-1,-20,-1,-1,-1,DiTau
81.37371826171875,-0.92041015625,-1.0,0.9681957960128784,3,107.60701751708984,-0.656494140625,-1.0,0.1395263671875,0,192.625,0.6187744140625,21.015625,0.99560546875,84.375,0.5560302734375,16.703125,0.97607421875,1.9716796875,QuadJet
130.48080444335938,0.32208251953125,-1.0,0.4003359377384186,5,35.179508209228516,2.478515625,-1.0,0.68017578125,2,233.5,0.226593017578125,15.3359375,0.9990234375,137.75,-0.49224853515625,15.9296875,0.984375,1.9833984375,Both
84.25426483154297,-0.21429443359375,-1.0,0.9348437786102295,6,55.478126525878906,0.28729248046875,-1.0,0.6298828125,4,129.125,1.39306640625,25.828125,0.62158203125,114.5625,1.6484375,17.84375,0.99951171875,1.62109375,QuadJet
79.68621826171875,1.54248046875,-1.0,1.4751123189926147,8,82.32422637939453,1.14501953125,-1.0,0.7381874918937683,7,308.0,1.25244140625,27.984375,0.90966796875,59.6875,0.6025390625,6.66796875,0.7744140625,1.68408203125,Both
125.38419342041016,-1.05078125,-1.0,0.5667187571525574,8,35.678070068359375,0.03362274169921875,-1.0,0.13324767351150513,2,127.0625,-1.44384765625,11.46875,0.9423828125,115.75,-0.6881103515625,12.515625,0.9990234375,1.94140625,Both
69.3567886352539,0.994384765625,-1.0,0.476624995470047,8,170.78347778320312,0.9439697265625,-1.0,0.701171875,1,143.0,0.5352783203125,17.21875,0.99755859375,96.75,1.177001953125,10.640625,0.9873046875,1.98486328125,Both
79.32083892822266,0.7664794921875,-1.0,0.7929219007492065,8,67.31538391113281,-0.167327880859375,-1.0,0.13324767351150513,8,84.0625,-1.259765625,9.640625,0.9931640625,55.4375,-1.078369140625,6.765625,0.9384765625,1.931640625,Both
51.83311080932617,-0.1040191650390625,-1.0,1.2326953411102295,8,69.0128173828125,-1.0478515625,-1.0,1.3485058546066284,8,115.5625,-0.5565185546875,12.96875,0.9990234375,74.5,-0.712646484375,10.3359375,0.99951171875,1.99853515625,QuadJet
50.06687927246094,-0.28900146484375,-1.0,0.6587499976158142,8,38.17057800292969,-1.107177734375,-1.0,0.681515634059906,3,133.625,-0.4293212890625,17.140625,0.9580078125,98.75,-0.8350830078125,14.328125,0.44921875,1.4072265625,QuadJet
88.281982421875,1.78857421875,-1.0,0.13324767351150513,8,44.891326904296875,1.103515625,-1.0,1.1060888767242432,8,187.875,1.18603515625,18.03125,0.99609375,39.625,1.20654296875,7.875,0.98876953125,1.98486328125,QuadJet
41.373661041259766,-0.129425048828125,-1.0,0.8171406388282776,8,39.194950103759766,-1.725830078125,-1.0,3.470062494277954,0,141.625,-1.04541015625,17.015625,0.994140625,36.625,-0.5306396484375,5.1015625,0.99609375,1.990234375,QuadJet
69.89894104003906,-0.3748779296875,-1.0,1.4132812023162842,8,73.34477996826172,-0.164398193359375,-1.0,0.9697265625,1,222.75,-0.9659423828125,12.171875,0.9990234375,53.15625,-0.02346038818359375,10.5703125,0.87890625,1.8779296875,QuadJet
35.120880126953125,-0.016510009765625,-1.0,1.190493106842041,8,61.10090255737305,-1.05810546875,-1.0,0.13324767351150513,7,98.5625,-1.322265625,11.3203125,0.9990234375,75.3125,-0.3797607421875,7.21484375,0.939453125,1.9384765625,Both
53.275428771972656,-1.241455078125,-1.0,0.6379218697547913,8,72.21753692626953,-1.33544921875,-1.0,0.9014219045639038,8,287.0,-1.61376953125,30.828125,0.6044921875,28.015625,-1.8076171875,6.23828125,0.45703125,1.0615234375,DiTau
275.7193603515625,0.379150390625,-1.0,0.6005859375,8,156.24386596679688,0.3021240234375,-1.0,0.1395263671875,8,708.0,1.3984375,127.1875,0.99609375,16.625,1.10498046875,2.572265625,0.6767578125,1.6728515625,DiTau
90.35565185546875,0.119842529296875,-1.0,0.9711401462554932,8,24.23627471923828,-2.12744140625,-1.0,1.0576171875,1,103.875,-0.0011203289031982422,8.703125,0.98583984375,68.3125,1.06103515625,8.6328125,0.99755859375,1.9833984375,QuadJet
46.96244812011719,-0.997314453125,-1.0,0.529421865940094,8,54.161495208740234,-0.205169677734375,-1.0,0.7866250276565552,8,212.375,1.201171875,21.5625,0.99951171875,55.5,-0.04218292236328125,13.1953125,0.994140625,1.99365234375,Both
136.53819274902344,-0.8966064453125,-1.0,1.099218726158142,8,43.839637756347656,-0.54296875,-1.0,0.13324767351150513,4,82.0625,-1.32666015625,16.265625,0.86474609375,50.53125,0.1138763427734375,7.015625,0.98828125,1.85302734375,Both
154.25587463378906,1.1875,-1.0,0.68212890625,8,58.75677490234375,1.370849609375,-1.0,1.018740177154541,7,155.875,0.3026123046875,16.71875,0.99853515625,103.4375,-0.129913330078125,17.609375,0.97607421875,1.974609375,Both
132.27513122558594,-0.198089599609375,-1.0,0.9513124823570251,8,49.8328742980957,0.308349609375,-1.0,0.13324767351150513,7,260.5,0.2640380859375,17.296875,0.336669921875,37.75,0.43231201171875,5.90234375,0.9990234375,1.335693359375,DiTau
141.8128204345703,-0.6546630859375,-1.0,1.197265625,8,78.86219024658203,-0.08544921875,-1.0,0.6984687447547913,3,-1,-20,-1,-1,-1,-20,-1,-1,-1,DiTau
107.48748779296875,-1.351806640625,-1.0,0.13324767351150513,8,179.67758178710938,-1.08349609375,-1.0,0.1395263671875,7,228.625,0.3812255859375,16.125,0.9375,115.8125,1.076171875,16.515625,0.99951171875,1.93701171875,Both
51.307254791259766,0.776123046875,-1.0,0.4947890639305115,8,63.77644348144531,1.25830078125,-1.0,0.72216796875,4,221.5,1.183837890625,18.59375,0.9892578125,83.875,0.858642578125,10.71875,0.380126953125,1.369384765625,Both
38.19363784790039,0.25836181640625,-1.0,0.8273125290870667,5,48.36906051635742,1.42236328125,-1.0,0.13324767351150513,5,117.875,0.028964996337890625,16.828125,0.99609375,39.90625,-0.402099609375,7.53515625,0.49658203125,1.49267578125,QuadJet
53.60283660888672,0.793212890625,-1.0,0.5119843482971191,6,71.36257934570312,0.822021484375,-1.0,0.43642187118530273,3,124.75,0.77294921875,17.75,0.3173828125,34.59375,1.97900390625,7.54296875,0.98388671875,1.30126953125,DiTau
